id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight,categories,mechanics,families,designers,artists,publishers,expansions,integrations,compilations,implementations
8126,boardgame,Maya,2003,3,5,90,90,90,9,547,6.35135,5.88145,867,85,18,55,212,51,2.4902,Ancient,Area Control / Area Influence|Auction/Bidding,Admin: Better Description Needed!|Country: Guatemala|Country: Mexico,Bernd Eisenstein,Christof Tisch,ABACUSSPIELE|Grünspan-Spiele,,,,
23919,boardgame,China Rails,2007,2,6,240,180,240,10,215,7.1286,5.88128,392,14,28,59,82,25,2.76,Economic|Trains|Transportation,Crayon Rail System|Pick-up and Deliver|Route/Network Building,Country: China|Empire Builder Rail Games,Michael Dreiling,Drew Perkett,Mayfair Games,,,,
4920,boardgame,5th Fleet,1989,2,4,180,180,180,12,237,7.06266,5.88123,597,11,33,55,77,34,3.4118,Modern Warfare|Wargame,Dice Rolling|Hex-and-Counter,Country: Russia|Country: USA|Fleet Series,Joseph M. Balkoski,Ted Koller,Victory Games (I),Guerra Civil Española: Expansión no oficial para The Rise of the Luftwaffe,,,
621,boardgame,25 Words or Less,1996,4,0,60,60,60,13,438,6.54146,5.88074,601,55,13,42,209,44,1.5455,Party Game|Word Game,Auction/Bidding|Partnerships,,Bruce Sterten,,Parker Brothers|Winning Moves,,,,
56758,boardgame,BasketBoss,2009,2,5,50,50,50,10,457,6.43223,5.88046,471,38,41,80,183,71,2.1268,Economic|Sports,Auction/Bidding,Sports: Basketball,Corné van Moorsel,Christof Tisch,Cwali,,,,
4753,boardgame,King's Gate,2002,2,4,30,30,30,9,756,6.23769,5.88041,1213,115,16,54,316,108,2.0463,Medieval,Tile Placement,Admin: Better Description Needed!|Fantasy Flight Silver Line Games,Reiner Knizia,Marko Djurdjević|Tobias Mannewitz,Fantasiapelit|Fantasy Flight Games|Smart Ltd,,,,
57073,boardgame,The Fires of Midway,2010,1,4,60,60,60,0,191,7.43592,5.88015,391,12,62,151,111,39,2.5897,Card Game|Wargame|World War II,Hand Management,Solitaire Games|Solitaire Wargames|War is Hell Series,Steven Cunliffe,,Clash of Arms Games,,,,
147537,boardgame,Malifaux Second Edition,2013,2,2,90,90,90,0,117,8.35085,5.88005,298,13,9,25,26,18,3.7222,Collectible Components|Fantasy|Horror|Miniatures|Science Fiction,Action Point Allowance System|Area Control / Area Influence|Hand Management|Variable Player Powers,Steampunk,Matt Anderson|Nathan Caroland|Justin Gibbs|Eric Johns|Mack Martin,,Wyrd Miniatures,Malifaux: Arsenal Box – Arcanists (Wave 1)|Malifaux: Arsenal Box – Arcanists (Wave 2)|Malifaux: Arsenal Box – Gremlin (Wave 2)|Malifaux: Arsenal Box – Gremlins (Wave 1)|Malifaux: Arsenal Box – Guild (Wave 1)|Malifaux: Arsenal Box – Guild (Wave 2)|Malifaux: Arsenal Box – Neverborn (Wave 1)|Malifaux: Arsenal Box – Neverborn (Wave 2)|Malifaux: Arsenal Box – Outcasts (Wave 1)|Malifaux: Arsenal Box – Outcasts (Wave 2)|Malifaux: Arsenal Box – Resurrectionists (Wave 1)|Malifaux: Arsenal Box – Ten Thunders (Wave 1)|Malifaux: Arsenal Box – Ten Thunders (Wave 2)|Malifaux: Body of Evidence – McMourning Box Set|Malifaux: Closing Time – Brewmaster Box Set|Malifaux: Crossroads|Malifaux: Fate Deck|Malifaux: Herald of Obliteration – Tara Box Set|Malifaux: Hired Guns – Von Schill Box Set|Malifaux: Hired Swords – Viktoria Box Set|Malifaux: Masters of the Path – Yan Lo Box Set|Malifaux: Mother of Monsters – Lilith Box Set|Malifaux: No Shelter Here – Pandora box set|Malifaux: Open Graves – Nicodem Box Set|Malifaux: Rail Crew|Malifaux: Rail Golem|Malifaux: Relic Hunters – Lucas McCabe Box Set|Malifaux: Salvage and Logistics – Leveticus Box Set|Malifaux: Samurai|Malifaux: Shadows of Redchapel – Seamus Box Set|Malifaux: Shifting Loyalties|Malifaux: Take Back The Night – Molly Box Set|Malifaux: The Bayou Boss - Som'er Box Set|Malifaux: The Guild's Judgement – Lady Justice Box Set|Malifaux: The Kin – Ophelia Box Set|Malifaux: The Latigo Posse – Perdita Ortega Box Set|Malifaux: The Swamp Hag – Zoraida Box Set|Malifaux: The Thunder – Misaki Box Set|Malifaux: The Torch and The Blade – Sonnia Creed Box Set|Malifaux: The University of Transmortis Story Encounter|Malifaux: Toshiro - The Daimyo|Malifaux: Troubleshooters – Ironsides Box Set|Malifaux: Yin – The Penangalan,,,Malifaux
539,boardgame,Dampfross,1979,2,6,90,90,90,10,586,6.36101,5.87994,1200,66,18,62,206,67,2.2239,Racing|Trains,Crayon Rail System|Route/Network Building,Railway Rivals,David G. Watts,Frank Pfeifer,Alga|Bütehorn Spiele|Laurin Verlag|Schmidt Spiele,Railway Rivals Map CH: China|Railway Rivals Map FR: France|Railway Rivals Map IN: India|Railway Rivals Map LW: London and Western|Railway Rivals Map ND: North Germany|Railway Rivals Map SP: Spain|Railway Rivals Map SV: South Sweden,,,Dampfross 2|Railway Rivals
4921,boardgame,3rd Fleet,1990,2,4,180,180,180,12,218,7.19266,5.87955,547,11,33,56,77,32,3.5,Modern Warfare|Wargame,Dice Rolling|Hex-and-Counter|Simulation,Fleet Series,Joseph M. Balkoski,Charles Kibler,Victory Games (I),Guerra Civil Española: Expansión no oficial para The Rise of the Luftwaffe,,,
102,boardgame,Klunker,1999,3,5,30,30,30,10,749,6.23113,5.87928,1254,98,32,86,317,82,1.7927,Card Game,Set Collection,Admin: Better Description Needed!,Uwe Rosenberg,Oliver Moser|Clarissa Schindler,Hans im Glück Verlags-GmbH|Lookout Games|Rio Grande Games,,,,
22359,boardgame,Steel Wolves: The German Submarine Campaign Against Allied Shipping  Vol 1,2010,1,1,3000,3000,3000,12,152,7.7622,5.87927,702,24,92,341,96,51,3.9804,Nautical|Wargame|World War II,Area-Impulse|Chit-Pull System|Dice Rolling|Point to Point Movement|Secret Unit Deployment|Simulation,Solitaire Games|Solitaire Wargames|Underwater War,Stephen C. Jackson|Brien J. Miller,Brien J. Miller,Compass Games|Spielworxx,German Fleet Boats,,,
14035,boardgame,Piranha Pedro,2004,2,6,30,30,30,8,687,6.2369,5.8789,597,17,58,119,241,85,1.2941,Bluffing|Humor,Area Movement|Simultaneous Action Selection,Admin: Better Description Needed!|Animals: Fishes,Jens-Peter Schliemann,François Bruel|Wesly Gibs|Marcel-André Casasola Merkle,Asmodee|Goldsieber Spiele|Kanga Games,,,,
155025,boardgame,The Magnates: A Game of Power,2014,2,5,90,90,90,10,209,7.24689,5.87886,303,5,40,163,41,29,2.4138,Card Game|Novel-based|Political|Renaissance,Area Control / Area Influence|Auction/Bidding|Hand Management,Country: Poland,Jaro Andruszkiewicz|Waldek Gumienny,Jarek Nocoń|Piotr Słaby,PHALANX,Magnaci: Nadanie tytułu książęcego,,,
157088,boardgame,ESSEN The Game: SPIEL'13,2014,2,5,75,75,75,10,230,7.09039,5.8784,442,10,17,76,75,26,2.8462,Economic,Action Point Allowance System|Area Movement|Pick-up and Deliver|Set Collection|Simulation,Cities: Essen|Crowdfunding: Kickstarter,Fabrice Beghin|Frédéric Delporte|Etienne Espreman,Cyrille Breuil,Geek Attitude Games,ESSEN the Game: Goodies,,,
17,boardgame,Button Men,1999,2,2,5,5,5,10,695,6.30224,5.87779,1010,57,41,94,336,70,1.5571,Collectible Components|Dice|Fighting|Print & Play,Dice Rolling|Press Your Luck,Vampires,James Ernest,Pete Abrams|Gerald Brom|Larry Elmore|Phil Foglio|Ryan Kinnaird|John Kovalic|John Nephew|Michelle Nephew|Brian Snoddy|Cheyenne Wright|Andrew Yates,(Unknown)|Atlas Games|Cheapass Games|Five Rings Publishing Group|Guardians of Order|Looney Labs|Studio Foglio|Truant Spiele,,,,Dogfight
21947,boardgame,RAN,2007,2,4,240,240,240,12,159,7.61025,5.87766,740,21,67,152,88,33,3.7273,Medieval|Wargame,Hex-and-Counter,Country: Japan|Great Battles of History,Richard H. Berg|Mark Herman,Rodger B. MacGowan,GMT Games,,,,
2579,boardgame,Arctic Front,1985,2,2,240,240,240,12,206,7.25978,5.8772,534,12,34,58,74,31,3.4839,Modern Warfare|Wargame,Hex-and-Counter|Simulation,Arctic Theme|Country: Norway|Third World War Games,John Astell|Frank Chadwick,"Rich Banner|William H. Keith, Jr.",GDW Games,,,,
41090,boardgame,Magnate,2008,2,2,45,45,45,13,158,7.48177,5.87679,178,4,15,62,87,16,2.1875,Card Game|City Building|Economic,Area Control / Area Influence|Dice Rolling|Hand Management,Admin: Better Description Needed!|Decktet Games,Cristyn Magnus,P. D. Magnus,(Web published)|Blue Panther,,,,
13071,boardgame,Age of Gods,2004,3,6,90,90,90,12,623,6.35356,5.87668,1196,143,26,116,286,75,2.28,Bluffing|Fantasy|Mythology,Dice Rolling|Variable Player Powers,Admin: Better Description Needed!,Croc,John Mac Cambridge,Asmodee,,,,
142084,boardgame,Kings of Israel,2014,2,4,45,45,45,14,165,7.55727,5.87656,394,12,66,177,68,22,2.5909,Ancient|Religious,Action Point Allowance System|Co-operative Play|Hand Management|Point to Point Movement|Set Collection|Variable Player Powers,Bible Games|Country: Israel|Crowdfunding: Kickstarter,Lance Hill,Tim Baron|Matthew Ebisch|James Lyle|Kaysha Siemens|Adam Stoak,Funhill Games|פרש משחקים - Game Knight,,,,
4974,boardgame,Wellington's Victory: Battle of Waterloo,1976,2,2,240,240,240,12,242,7.08058,5.87649,651,33,13,39,134,43,4.186,Napoleonic|Wargame,Hex-and-Counter,Wellington's Victory system,Frank Davis,Jeff Easley|Redmond A. Simonsen|Joe Youst,"Decision Games (I)|SPI (Simulations Publications, Inc.)|TSR",,,,Wellington's Victory (2nd edition)
1894,boardgame,War Galley,1999,2,2,360,360,360,14,225,7.09249,5.87632,858,15,43,99,113,44,3.0909,Ancient|Nautical|Wargame,Hex-and-Counter|Simulation,Ancient Rome|Country: Greece|Great Battles of History,Richard H. Berg|Mark Herman,Mike Lemick|Rodger B. MacGowan|Mark Simonitch,GMT Games,"Ben Hur|Quinquereme|The Raven: Rome's Secret Weapon|Salamis|Tarentum and the Battle of Sapripotus, 210 B.C.",,,
136356,boardgame,Dread Curse,2013,3,8,30,30,30,14,356,6.59975,5.87622,658,35,47,188,103,15,1.7333,Pirates,Auction/Bidding|Press Your Luck|Variable Player Powers,,Stuart Sisk,Lindsey Look,Smirk & Dagger Games,,,,
4356,boardgame,Monkeys on the Moon,2002,2,4,60,60,60,10,702,6.25969,5.87619,1142,115,33,109,322,101,2.099,Animals|Card Game|Humor|Science Fiction,Auction/Bidding,Animals: Apes / Monkeys,Jim Doherty,Scott Starkey,Eight Foot Llama,,,,
96260,boardgame,Dominant Species: The Card Game,2012,2,6,60,60,60,13,1005,6.13107,5.87618,1575,134,36,169,359,80,1.8875,Card Game|Prehistoric,Hand Management,Evolution,Chad Jensen,Chad Jensen|Rodger B. MacGowan|Chechu Nieto|Eric Williams (I),GMT Games,Dominant Species: The Card Game (Promo Card Set),,,
17027,boardgame,Sitting Ducks Gallery,2005,3,6,20,20,20,10,1259,6.11038,5.87587,1626,67,8,67,360,155,1.1161,Animals|Card Game,Card Drafting|Hand Management,Animals: Ducks,Keith Meyers,Randy Martinez,Albi|AMIGO Spiel + Freizeit GmbH|Gigamic|Hobby World|Playroom Entertainment|Wargames Club Publishing,"Sitting Ducks Gallery Expansion|Sitting Ducks Gallery: Ein bisschen Frieden|Sitting Ducks: ""Ent-fernung"" Promo Card",,,Sitting Ducks Deluxe|Sitting Ducks Deluxe
147370,boardgame,Robot Turtles,2013,2,5,15,15,15,4,324,6.70377,5.87577,1306,57,52,170,146,28,1.4286,Children's Game|Maze,Action / Movement Programming|Area Movement,Crowdfunding: Kickstarter,Dan Shapiro,,(Self-Published)|ThinkFun,Robot Turtles Adventure Pack,,,
66781,boardgame,Space Infantry,2010,1,1,20,20,20,0,251,7.0002,5.87559,677,30,142,487,135,39,2.1795,Science Fiction|Wargame,Chit-Pull System|Modular Board|Point to Point Movement,Solitaire Games|Solitaire Wargames,Gottardo Zancani,,"Lock 'n Load Publishing, LLC.",Line of Fire #13|Space Infantry: New Worlds,,,
148532,boardgame,Geistesblitz 5 vor 12,2013,2,8,20,20,20,8,228,7.02884,5.87548,461,2,22,61,49,10,1.2,Action / Dexterity|Real-time,Pattern Recognition,Geistesblitz|Ghosts,Jacques Zeimet,Gabriela Silveira,999 Games|Devir|Gigamic|Giochi Uniti|MINDOK|Zoch Verlag,,,,Ghost Blitz
10501,boardgame,Canvas Eagles,1999,2,20,45,45,45,12,154,7.78655,5.87529,218,2,12,103,84,25,2.4,Aviation / Flight|Miniatures|Print & Play|Wargame|World War I,Hex-and-Counter|Simulation|Simultaneous Action Selection,,Phil Hall|John Harshman|Eric Hotz,,(Web published),,,,Blue Max
2154,boardgame,Thunderbolt/Apache Leader,1991,1,1,300,300,300,12,213,7.17139,5.87512,473,18,27,79,78,29,2.5862,Aviation / Flight|Modern Warfare|Wargame,Campaign / Battle Card Driven,Leader Series|Solitaire Games|Solitaire Wargames,Dan Verssen,Rodger B. MacGowan,GMT Games,,,,Thunderbolt Apache Leader
39932,boardgame,Chariots of Fire,2010,2,2,120,120,120,0,163,7.51902,5.87492,765,12,25,60,79,32,3.5313,Ancient|Wargame,Chit-Pull System|Dice Rolling|Hex-and-Counter,Great Battles of History,Richard H. Berg|Mark Herman,Jean André Castaigne|Mike Lemick|Rodger B. MacGowan|Leland Myrick,GMT Games,,,,
322,boardgame,Tonga Bonga,1998,3,4,45,45,45,10,423,6.49294,5.87452,528,34,63,84,179,43,1.6744,Economic|Nautical|Racing,Betting/Wagering|Dice Rolling|Set Collection,Country: Tonga|Tropical theme,Stefan Dorra,Franz Vohwinkel,Ravensburger Spieleverlag GmbH,,,,
137290,boardgame,Nosferatu,2013,5,8,20,20,20,10,323,6.70034,5.87406,571,14,16,85,67,35,1.3714,Card Game|Horror,Hand Management|Partnerships,Vampires|Werewolf / Mafia,Pierre-Yves Lebeau,Ismaël Pommaz,999 Games|Conclave Editora|Eagle-Gryphon Games|Grosso Modo Éditions|KOSMOS,,,,
23053,boardgame,Guatemala Caf,2007,2,4,45,45,45,10,669,6.27795,5.87399,1018,92,30,110,279,117,2.5812,Farming|Territory Building,Area Enclosure|Commodity Speculation|Hand Management|Route/Network Building,Admin: Better Description Needed!|Country: Guatemala,Inka Brand|Markus Brand,Matthias Catrein,eggertspiele|Fabregas|Rio Grande Games,,,,
13530,boardgame,Sole Mio!,2004,2,5,40,40,40,10,570,6.33202,5.87375,1438,61,15,49,221,72,1.4722,Card Game|Memory,Memory,Food / Cooking|Mamma Mia!,Uwe Rosenberg,Franz Vohwinkel,ABACUSSPIELE|Rio Grande Games,Mamma Mia: Joker-Zutat,Mamma Mia!,,Mamma Mia! Plus
66193,boardgame,It Happens..,2010,2,5,30,30,30,8,663,6.28627,5.87317,973,66,40,109,194,67,1.403,Dice,Dice Rolling|Set Collection,,Stefan Feld,Michael Menzel,Queen Games,,,,
69278,boardgame,Nuklear Winter '68,2012,2,3,60,60,60,12,154,7.56883,5.87297,530,28,82,226,77,18,3.1111,Fantasy|Science Fiction|Wargame|World War II,Chit-Pull System|Hex-and-Counter,Solitaire Games|Solitaire Wargames,Petre Tutunea,Petre Tutunea,"Lock 'n Load Publishing, LLC.",Nuklear Winter '68: Heart Of Darkness,,,
5767,boardgame,Mammoth Hunters,2003,3,5,90,90,90,10,928,6.15584,5.87264,1637,103,59,131,401,112,2.3571,Prehistoric,Area Control / Area Influence,Admin: Better Description Needed!|Alea Big Box|Animals: Mammoths|Sports: Hunting,Alan R. Moon|Aaron Weissblum,Felix Scheinberger,alea|Ravensburger Spieleverlag GmbH|Rio Grande Games,,,,
27658,boardgame,Warhammer Fantasy Battle: Battle For Skull Pass,2006,2,2,120,120,120,0,346,6.71508,5.8726,704,20,14,22,96,35,3.5429,Fantasy|Fighting|Miniatures|Mythology|Wargame,Dice Rolling|Modular Board|Variable Player Powers,Warhammer Fantasy Wargames,Alessio Cavatore,,Games Workshop Ltd.,,,,
1582,boardgame,Sicily: Triumph and Folly,2000,2,2,60,60,60,16,144,7.82094,5.87245,415,1,85,124,60,25,3.96,Wargame|World War II,Hex-and-Counter,Islands: Sicily|Operational Combat Series,Dean Essig,Dean Essig|David Pentland,The Gamers,,,,
69130,boardgame,Next War: Korea,2012,2,2,480,120,480,12,137,8.03613,5.87239,693,11,35,134,82,29,4.1034,Modern Warfare|Wargame,Hex-and-Counter,Country: Korea|GMT Next War Series,Gene Billingsley|Mitchell Land,Charles Kibler|Rodger B. MacGowan|Mark Simonitch,GMT Games,Next War: Supplement #1,Next War: Taiwan,,Crisis: Korea 1995
8946,boardgame,Coda,2002,2,4,15,15,15,8,1293,6.08559,5.87222,1647,117,14,73,465,163,1.4969,Deduction,,Leonardo da Vinci,Hiroaki Suzuki|Eiji Wakasugi,,"Användbart Litet Företag|Competo / Marektoy|Damm / Egmont|Gakken|Identity Games International B.V.|Korea Boardgames co., Ltd.|Piatnik|Swan Panasia Co., Ltd.|Venice Connection|Winning Moves|Winning Moves France",,,,
706,boardgame,Frederick the Great,1975,2,4,240,240,240,12,333,6.72973,5.87219,936,56,12,32,202,73,2.7397,Age of Reason|Wargame,Hex-and-Counter|Simulation,Age of Kings|Magazine: Strategy & Tactics,Edward Curran|Frank Davis,Rodger B. MacGowan|Redmond A. Simonsen,"Avalon Hill|Hobby Japan|SPI (Simulations Publications, Inc.)",,,,
114903,boardgame,Castellan,2013,2,2,45,45,45,10,461,6.48836,5.87192,1157,42,45,182,172,38,1.5,Medieval,Area Enclosure|Hand Management,,Beau Beckett,Richard Kerr|Ben Williams,Steve Jackson Games,,,,
10226,boardgame,Thunder at the Crossroads (second edition),1993,2,2,360,360,360,12,144,7.76536,5.87191,382,7,29,64,62,31,3.4194,American Civil War|Wargame,Dice Rolling|Hex-and-Counter|Simulation,"Civil War, Brigade (CWB) Series",Dean Essig|David A. Powell,William B. T. Trego,The Gamers|Multi-Man Publishing,,,,Thunder at the Crossroads (first edition)
10642,boardgame,"Barbarossa: Army Group North, 1941",2000,1,4,300,300,300,12,124,8.09282,5.87159,406,8,46,90,58,24,4.1667,Wargame|World War II,Dice Rolling|Hex-and-Counter,GMT East Front Series,Tony Curtis|Vance von Borries,Rodger B. MacGowan|Mark Simonitch,GMT Games,,,,
18485,boardgame,18MEX,2005,3,5,210,210,210,14,137,7.68467,5.87101,142,0,65,77,58,22,3.9545,Economic|Trains|Transportation,Route/Network Building|Stock Holding|Tile Placement,18xx|Admin: Better Description Needed!|Country: Mexico,Mark Derrick,,"Deep Thought Games, LLC",,,,
164698,boardgame,Fresh Fish,2014,2,5,45,45,45,12,198,7.14677,5.87101,323,11,52,200,58,20,2.25,City Building,Auction/Bidding|Tile Placement,,Friedemann Friese,Harald Lieske,2F-Spiele|Edge Entertainment,,,,Fresh Fish
21930,boardgame,Crazy Kick,2006,2,8,10,10,10,8,482,6.4348,5.87053,589,14,7,25,101,61,1.0492,Card Game|Real-time|Sports,Card Drafting|Partnerships,Ligretto|Sports: Football / Soccer,Reiner Stockhausen,Artworkatelier Grafe & Roedszu|Reiner Stockhausen,dlp games|Egmont Polska|Oya|Schmidt Spiele,,,,
103091,boardgame,Catan Histories: Merchants of Europe,2011,3,4,120,120,120,12,259,6.88425,5.87053,765,42,30,93,68,36,2.4444,Civilization|Negotiation,Dice Rolling|Route/Network Building|Trading,Catan|Catan Histories,Klaus Teuber,Michael Menzel|Pedro Soto,999 Games|Albi|Bergsala Enigma|Devir|Galakta|Giochi Uniti|Hobby World|Ideal Board Games|KOSMOS|Mayfair Games,,,,
1445,boardgame,Canasta Caliente,2000,2,6,60,60,60,7,619,6.36448,5.87016,1498,150,2,14,297,61,1.7049,Card Game,Set Collection,Rummy Games,Philip Orbanes,,Hasbro|Parker Brothers|Winning Moves,,,,
5511,boardgame,Southern Front,1984,2,2,360,360,360,12,179,7.4173,5.87002,521,9,35,57,64,28,3.3929,Modern Warfare|Wargame,Hex-and-Counter|Simulation,Third World War Games,Frank Chadwick,"Rich Banner|William H. Keith, Jr.",GDW Games,,,,
3487,boardgame,BattleTech CCG,1996,2,2,20,20,20,10,640,6.35644,5.86987,890,96,44,54,244,73,2.4658,Card Game|Collectible Components|Science Fiction,Hand Management,BattleTech|CCGs (Collectible Card Games),Richard Garfield,Randy Asplund-Faith|Janet Aulisio|Tom Baxa|Stuart Beel|Joel Biske|Doug Chaffee|John Coulthart|Liz Danforth|Charles Gillespie|Mike Jackson|Janine Johnston|Mike Kimble|Tom Kyffin|Clint Langley|Kevin McCann|Christopher Moeller|Pat Morrissey|Ted Naifeh|Mark Poole|Dom  Reardon|Tony Roberts|Romas|Zina Saunders|Doug Shuler|Mark Simpson (II)|Ron Spencer|Pete Venters|Matt Wilson|Sam Wood,Wizards of the Coast,,,,
35289,boardgame,The Dutch Golden Age,2008,3,4,60,60,60,10,472,6.40011,5.86968,793,53,25,88,171,76,2.5132,Economic|Territory Building,Area Movement|Auction/Bidding,Country: Netherlands,Giuseppe Baù|Leo Colovini,Michael Menzel,Mayfair Games|Millenium|PHALANX|Phalanx Games B.V.|Phalanx Games Deutschland,,,,
11231,boardgame,Snorta!,2004,3,8,20,20,20,8,1121,6.14001,5.86935,1891,153,24,109,481,140,1.1,Action / Dexterity|Animals|Humor|Party Game,Acting|Memory,,Chris Childs|Tony Richardson,Steve Gray|Per Leveaux|Michael Menzel,999 Games|Alga|AMIGO Spiel + Freizeit GmbH|Kanga Games|Mattel|Out of the Box Publishing|Tactic|Ventura Games,,,,Quack a-doodle Moo!
8229,boardgame,Armadra,2003,2,4,30,30,30,8,406,6.48719,5.86932,549,19,14,62,121,45,2,Abstract Strategy|American West|Bluffing|Territory Building,Area Control / Area Influence|Area Enclosure|Tile Placement,,Christwart Conrad,Tony Rochon,"Blackrock Games|Blue Orange Games|New Games Order, LLC|Winning Moves",,,,
21779,boardgame,1914: Twilight in the East,2007,2,6,0,0,0,12,142,7.96021,5.86913,593,11,42,117,95,58,4.431,Wargame|World War I,Dice Rolling|Hex-and-Counter|Simulation,1914  series|Country: Poland,Michael Resch,Marcus Brown|Rodger B. MacGowan|Michael Resch|Mark Simonitch,GMT Games,,,,
5770,boardgame,Orchard,1986,2,8,10,10,10,3,421,6.5043,5.86891,789,15,42,109,205,55,1.0545,Children's Game|Dice,Co-operative Play|Dice Rolling,Animals: Crows|Food / Cooking|HABA Obstgarten (Orchard) series,Anneliese Farkaschovsky,Walter Matheis,HABA - Habermaaß GmbH|T.C. Timber/Habermaass Corp,,,,
279,boardgame,The Very Clever Pipe Game,1996,2,4,20,20,20,10,775,6.23647,5.86885,1294,61,32,91,322,78,1.5897,Abstract Strategy|Card Game,Tile Placement,Hip Pocket Games,James Ernest,James Ernest,Cheapass Games,,,,
28739,boardgame,Garibaldi: The Escape,2007,2,6,60,60,60,10,347,6.65778,5.86865,503,53,39,130,154,47,1.9362,Bluffing|Deduction|Transportation,Hand Management|Partnerships,Cities: Ravenna (Italy),Gabriele Mari,Pietro Bouvier|Demis Savini,Nexus,,,,
2968,boardgame,Ka-Ching!,2001,2,2,20,20,20,10,442,6.43162,5.86855,634,40,25,77,201,49,1.5102,Card Game|Economic,Auction/Bidding|Set Collection,,Klaus Palesch|Horst-Rainer Rösner,Gary Locke,Gamewright|Hobby World|Winning Moves,,,,Trader
1506,boardgame,Conquistador,1976,1,4,360,360,360,12,483,6.41031,5.86844,1351,71,28,83,229,77,3.3506,Economic|Exploration|Political|Renaissance|Wargame,Dice Rolling|Hex-and-Counter,Admin: Better Description Needed!|Age of Discovery|Country: Portugal|Magazine: Strategy & Tactics,Richard H. Berg,Kenn Nishiuye|Redmond A. Simonsen,"Avalon Hill|SPI (Simulations Publications, Inc.)",,,,Conquistador
36314,boardgame,Where Eagles Dare,2011,2,2,120,120,120,0,102,8.36218,5.86838,620,15,34,127,81,27,3.4444,Wargame|World War II,Chit-Pull System|Dice Rolling|Hex-and-Counter,Cities: Nijmegen (Netherlands)|Country: Netherlands|Grand Tactical Series,Adam Starkweather,Nicolás Eskubi|Steve Paschal,Multi-Man Publishing,,,,
75448,boardgame,Tanto Cuore: Romantic Vacation,2010,2,4,30,30,30,12,172,7.5811,5.86812,528,8,40,132,49,15,2.4667,Card Game,Card Drafting|Deck / Pool Building|Hand Management,Anime & Manga|Tanto Cuore,Masayuki Kudou,COMTA|Takehito Harada|Akira Hayase|Kinoshita Ichi|Kira Inugami|Souji Kusaka|Misa Matoki|Miki Miyashita|Poyoyon Rock|Ruchie|Satoru Satou|Ofuu Yamadori,Arclight|Japanime Games,,Tanto Cuore|Tanto Cuore: Expanding the House|Tanto Cuore: Oktoberfest,,
21414,boardgame,To The Last Man!,2009,2,3,120,120,120,12,130,7.91385,5.86781,384,11,62,195,93,24,2.4583,Bluffing|Wargame|World War I,Area Movement|Campaign / Battle Card Driven|Dice Rolling|Hand Management|Secret Unit Deployment|Simulation,,Tim Taylor,Christophe Sancy|Arnauld Della Siega,(Web published)|Nuts! Publishing|Print & Play Productions,,,,
29355,boardgame,Wrfel Bingo,2007,1,5,30,30,30,7,316,6.66316,5.86724,360,10,18,38,117,42,1.3571,Dice,Dice Rolling,Ravensburger Würfelspiele series,Heinz Wüppen,,Ravensburger Spieleverlag GmbH|Schmidt Spiele,,,,
1448,boardgame,Freight Train,1993,2,5,90,90,90,10,482,6.3722,5.8672,876,62,22,51,220,57,2.0351,Card Game|Trains,Set Collection,Admin: Better Description Needed!,Alan R. Moon,Ralf E. Kahlert|Todd Wade,Mayfair Games|White Wind,,,,
16320,boardgame,Bonnie and Clyde,2009,2,4,45,45,45,8,513,6.34772,5.86711,911,59,40,89,222,45,1.6222,Card Game,Hand Management|Set Collection,Mystery Rummy|Rummy Games,Mike Fitzgerald,Martin Hoffmann|Claus Stephan,ABACUSSPIELE|Rio Grande Games,,,,
123536,boardgame,GOSU 2: Tactics,2012,2,4,45,45,45,13,209,7.16507,5.8669,443,20,15,87,50,15,2.4,Card Game|Fantasy,Hand Management|Partnerships,,Kim Satô,Bertrand Benoit|Romain Gaschet|Ian Parovel,Asmodee|Moonster Games,,,,GOSU
22161,boardgame,WestFront II,2006,2,2,240,240,240,12,139,7.84317,5.86676,449,11,65,146,55,32,3.4063,Wargame|World War II,Dice Rolling|Secret Unit Deployment,Block wargames|Columbia Front Series II,Craig Besinque,,Columbia Games,EuroFront II,,,WestFront
130295,boardgame,Spellbound,2012,1,4,60,60,60,10,253,6.8583,5.86673,568,25,80,203,106,25,2.64,Adventure|Fantasy,Co-operative Play|Deck / Pool Building,Solitaire Games,Gordon Lamont|Fraser Lamont,Vitaly S. Alexius|Paolo Chiari|Vicki Dalton|Jeremiah Morelli,Fragor Games,,,,
1720,boardgame,Dragon Pass,1981,2,3,120,120,120,12,349,6.71849,5.86615,888,34,83,136,181,57,3.4035,Fantasy|Wargame,Hex-and-Counter,Glorantha  Board Games,Robert Corbett|Greg Stafford,,Avalon Hill|Chaosium|Hobby Japan|Oriflam,,,,White Bear & Red Moon
15999,boardgame,1825 Unit 3,2004,2,2,120,120,120,14,143,7.61028,5.86606,284,1,83,105,74,19,3.6842,Trains|Transportation,Route/Network Building|Stock Holding|Tile Placement,1825|18xx|Admin: Better Description Needed!|Country: England|Country: Scotland,Francis Tresham,,Tresham Games,1825 Development Kit D1: Additional Tiles|1825 Extension Kit K1: Supplementary Tiles|1825 Extension Kit K3: Phase Four|1825 Extension Kit K6: Advanced Tiles,1825 Unit 1|1825 Unit 2,,
